no	grade	word	meaning	definition	example	exampleMeaning	partOfSpeech	difficulty	frequency	choicesEnJa	choicesJaEn	choicesListening	synonyms	antonyms
300071	3	brush my teeth	歯をみがく	to clean my teeth with a brush	I brush my teeth every night.	私は毎晩、歯をみがきます。	verb phrase	2	3	"[""歯をみがく"",""顔を洗う"",""髪をとかす"",""服を着る"",""手を洗う""]"	"[""brush my teeth"",""wash my face"",""comb my hair"",""get dressed"",""wash my hands""]"	"[""brush my teeth"",""brush my hair"",""wash my teeth"",""brush your teeth"",""brush my face""]"	[]	[]
300072	3	surprised	驚いた、びっくりした	feeling surprise because something was unexpected	I was surprised at the news.	私はその知らせに驚いた。	adjective	3	3	"[""驚いた、びっくりした"",""疲れた"",""退屈した"",""安心した"",""困った""]"	"[""surprised"",""tired"",""bored"",""glad"",""busy""]"	"[""surprised"",""supplied"",""sunrise"",""support"",""surprise""]"	"[{""word"":""amazed"",""note"":""より強く驚いた感じ""}]"	[]
300073	3	because	～なので、なぜなら	for the reason that	I stayed home because it was raining.	雨が降っていたので、私は家にいました。	conjunction	2	5	"[""～なので、なぜなら"",""しかし"",""それで"",""もし"",""または""]"	"[""because"",""but"",""so"",""if"",""or""]"	"[""because"",""become"",""before"",""began"",""between""]"	"[{""word"":""since"",""note"":""理由を表す。becauseより少しかたいことがある""}]"	[]
300074	3	How old is ~?	～は何歳ですか	used to ask someone's age	How old is your sister?	あなたの姉（妹）は何歳ですか。	expression	1	5	"[""～は何歳ですか"",""～はいくらですか"",""～はいくつありますか"",""～はどこですか"",""～はだれのものですか""]"	"[""How old is ~?"",""How much is ~?"",""How many ~?"",""Where is ~?"",""Whose is ~?""]"	"[""How old is ~?"",""How long is ~?"",""How tall is ~?"",""How far is ~?"",""How large is ~?""]"	[]	[]
300075	3	How much is ~?	～はいくらですか	used to ask the price of something	How much is this bag?	このかばんはいくらですか。	expression	1	5	"[""～はいくらですか"",""～は何歳ですか"",""～はいくつありますか"",""～はどのくらい長いですか"",""～はどのくらい遠いですか""]"	"[""How much is ~?"",""How old is ~?"",""How many ~?"",""How long is ~?"",""How far is ~?""]"	"[""How much is ~?"",""How many ~?"",""How long is ~?"",""How old is ~?"",""How far is ~?""]"	[]	[]
300076	3	How many ~?	いくつの～、何人の～	used to ask the number of people or things	How many books do you have?	あなたは本を何冊持っていますか。	expression	1	5	"[""いくつの～、何人の～"",""いくらの～"",""何歳の～"",""どのくらい遠い～"",""どのくらい長い～""]"	"[""How many ~?"",""How much is ~?"",""How old is ~?"",""How far is ~?"",""How long is ~?""]"	"[""How many ~?"",""How much is ~?"",""How long is ~?"",""How old is ~?"",""How far is ~?""]"	[]	[]
300077	3	How about ~?	～はどうですか、～してはどうですか	used to make a suggestion	How about going by bus?	バスで行くのはどうですか。	expression	2	4	"[""～はどうですか、～してはどうですか"",""～が好きです"",""～しなければならない"",""～していました"",""～できますか""]"	"[""How about ~?"",""I like ~."",""I must ~."",""I was ~."",""Can you ~?""]"	"[""How about ~?"",""What about ~?"",""How old is ~?"",""How long is ~?"",""How many ~?""]"	"[{""word"":""What about ~?"",""note"":""ほぼ同じ意味で提案に使う""}]"	[]
300078	3	newspaper	新聞	a printed paper with news stories	My grandfather reads the newspaper every morning.	私の祖父は毎朝新聞を読みます。	noun	2	4	"[""新聞"",""雑誌"",""手紙"",""教科書"",""地図""]"	"[""newspaper"",""magazine"",""letter"",""textbook"",""map""]"	"[""newspaper"",""news"",""student"",""Tuesday"",""music""]"	[]	[]
300079	3	police officer	警察官	a person who works for the police	The police officer helped the lost boy.	その警察官は道に迷った男の子を助けました。	noun	3	3	"[""警察官"",""消防士"",""医者"",""運転手"",""店員""]"	"[""police officer"",""firefighter"",""doctor"",""driver"",""clerk""]"	"[""police officer"",""post office"",""office"",""pilot"",""player""]"	"[{""word"":""cop"",""note"":""口語でくだけた言い方""}]"	[]
300080	3	pilot	パイロット	a person who flies an airplane	My father is a pilot.	私の父はパイロットです。	noun	3	3	"[""パイロット"",""医者"",""先生"",""運転手"",""料理人""]"	"[""pilot"",""doctor"",""teacher"",""driver"",""chef""]"	"[""pilot"",""pirate"",""violet"",""ticket"",""planet""]"	[]	[]
300081	3	famous	有名な	known by many people	This singer is famous in Japan.	この歌手は日本で有名です。	adjective	3	4	"[""有名な"",""親切な"",""忙しい"",""静かな"",""危険な""]"	"[""famous"",""kind"",""busy"",""quiet"",""dangerous""]"	"[""famous"",""favorite"",""dangerous"",""nervous"",""careless""]"	"[{""word"":""well-known"",""note"":""より説明的な言い方""}]"	"[{""word"":""unknown"",""note"":""知られていない""}]"
300082	3	chef	料理人	a cook in a restaurant or hotel	The chef made a great dinner.	その料理人はすばらしい夕食を作りました。	noun	3	2	"[""料理人"",""医者"",""画家"",""歌手"",""店員""]"	"[""chef"",""doctor"",""painter"",""singer"",""clerk""]"	"[""chef"",""check"",""ship"",""shed"",""shape""]"	"[{""word"":""cook"",""note"":""chef より広い語""}]"	[]
300083	3	high school	高校	a school for students after junior high school	My sister goes to high school in Tokyo.	私の姉は東京の高校に通っています。	noun	3	3	"[""高校"",""中学校"",""小学校"",""大学"",""図書館""]"	"[""high school"",""junior high school"",""elementary school"",""college"",""library""]"	"[""high school"",""old school"",""my school"",""night school"",""school""]"	[]	[]
300084	3	college	大学	a school where people study after high school	He plans to go to college next year.	彼は来年大学へ行く予定です。	noun	3	3	"[""大学"",""高校"",""中学校"",""専門学校"",""図書館""]"	"[""college"",""high school"",""junior high school"",""technical school"",""library""]"	"[""college"",""knowledge"",""village"",""cottage"",""color""]"	"[{""word"":""university"",""note"":""college より大きい学校を指すことが多い""}]"	[]
300085	3	everyone	みんな	all people	Everyone was happy at the party.	パーティーでみんな幸せでした。	pronoun	2	4	"[""みんな"",""だれか"",""だれも"",""私たち"",""あなたたち""]"	"[""everyone"",""someone"",""no one"",""we"",""you""]"	"[""everyone"",""every day"",""everything"",""anyone"",""everywhere""]"	"[{""word"":""everybody"",""note"":""ほぼ同じ意味で使える""}]"	[]
300086	3	Can I ~?	〜してもいいですか	used to ask for permission	Can I open the window?	窓を開けてもいいですか。	expression	2	4	"[""〜してもいいですか"",""〜しなければなりません"",""〜できます"",""〜したいです"",""〜するつもりです""]"	"[""Can I ~?"",""Must I ~?"",""I can ~."",""I want to ~."",""I will ~.""]"	"[""Can I ~?"",""May I ~?"",""Can we ~?"",""Could I ~?"",""Should I ~?""]"	"[{""word"":""May I ~?"",""note"":""より丁寧な許可の求め方""}]"	[]
300087	3	all right	大丈夫な、問題ない	safe, healthy, or acceptable	Are you all right now?	あなたは今だいじょうぶですか。	adjective	2	4	"[""大丈夫な、問題ない"",""危険な"",""空腹の"",""有名な"",""静かな""]"	"[""all right"",""dangerous"",""hungry"",""famous"",""quiet""]"	"[""all right"",""aloud"",""almost"",""already"",""all day""]"	"[{""word"":""okay"",""note"":""同じようによく使う""}]"	[]
300088	3	someone	だれか	some person	Someone is at the door.	だれかがドアのところにいます。	pronoun	2	4	"[""だれか"",""みんな"",""だれも〜ない"",""何か"",""どこか""]"	"[""someone"",""everyone"",""no one"",""something"",""somewhere""]"	"[""someone"",""summer"",""sunny"",""sudden"",""singer""]"	"[{""word"":""somebody"",""note"":""ほぼ同じ意味""}]"	"[{""word"":""no one"",""note"":""だれも〜ない""}]"
300089	3	pumpkin	かぼちゃ	a large orange vegetable	My mother cooked pumpkin for dinner.	母は夕食にかぼちゃを料理しました。	noun	3	2	"[""かぼちゃ"",""にんじん"",""たまねぎ"",""じゃがいも"",""キャベツ""]"	"[""pumpkin"",""carrot"",""onion"",""potato"",""cabbage""]"	"[""pumpkin"",""napkin"",""pocket"",""button"",""garden""]"	[]	[]
300090	3	something	何か	a thing that is not known or named	I want something to drink.	私は何か飲み物がほしいです。	pronoun	3	4	"[""何か"",""だれか"",""どこか"",""何でも"",""何も""]"	"[""something"",""someone"",""somewhere"",""anything"",""nothing""]"	"[""something"",""someone"",""someday"",""nothing"",""morning""]"	[]	[]
300091	3	see ~ off	～を見送る	to go with someone when they leave	We went to the station to see our teacher off.	私たちは先生を見送るために駅へ行きました。	phrasal verb	4	2	"[""～を見送る"",""～を迎えに行く"",""～を訪ねる"",""～を手伝う"",""～を待つ""]"	"[""see ~ off"",""pick ~ up"",""visit ~"",""help ~"",""wait for ~""]"	"[""see ~ off"",""sit down"",""send off"",""set off"",""show ~ out""]"	[]	[]
300092	3	overseas	海外へ、海外で	in or to another country	My sister went overseas last year.	私の姉は去年、海外へ行きました。	adverb	3	3	"[""海外へ、海外で"",""国内で"",""近くで"",""家で"",""町の中心へ""]"	"[""overseas"",""in Japan"",""nearby"",""at home"",""downtown""]"	"[""overseas"",""over"",""owner"",""overcoat"",""overlook""]"	"[{""word"":""abroad"",""note"":""ほぼ同じ意味で使う""}]"	[]
300093	3	treat	～を扱う、～に接する	to behave toward someone in a certain way	Please treat everyone kindly.	みんなに親切に接してください。	verb	3	4	"[""～を扱う、～に接する"",""～を運ぶ"",""～を選ぶ"",""～を待つ"",""～を教える""]"	"[""treat"",""carry ~"",""choose ~"",""wait for ~"",""teach ~""]"	"[""treat"",""tree"",""trip"",""train"",""street""]"	[]	[]
300094	3	in fact	実は	in reality; actually	In fact, I like math very much.	実は、私は数学がとても好きです。	adverb phrase	3	3	"[""実は"",""たぶん"",""すぐに"",""たいてい"",""もう一度""]"	"[""in fact"",""maybe"",""soon"",""usually"",""again""]"	"[""in fact"",""in front"",""impact"",""exact"",""active""]"	"[{""word"":""actually"",""note"":""より一般的な言い換え""}]"	[]
300095	3	scared	怖がって、怖いと感じて	feeling afraid or frightened	I was scared of the dark.	私は暗やみが怖かったです。	adjective	3	3	"[""怖がって、怖いと感じて"",""うれしい"",""悲しい"",""怒っている"",""疲れている""]"	"[""scared"",""happy"",""sad"",""angry"",""tired""]"	"[""scared"",""shared"",""skated"",""school"",""screen""]"	"[{""word"":""afraid"",""note"":""より基本的な語""}]"	"[{""word"":""brave"",""note"":""こわがらない感じ""}]"
300096	3	shy	内気な、恥ずかしがりの	nervous and quiet around other people	My little sister is shy.	私の小さい妹ははずかしがりです。	adjective	3	3	"[""内気な、恥ずかしがりの"",""元気な"",""親切な"",""有名な"",""静かな""]"	"[""shy"",""active"",""kind"",""famous"",""quiet""]"	"[""shy"",""she"",""shine"",""shop"",""sky""]"	[]	"[{""word"":""outgoing"",""note"":""人前でも積極的""}]"
300097	3	after a while	しばらくして	some time later	After a while, the rain stopped.	しばらくして、雨はやみました。	adverb phrase	3	2	"[""しばらくして"",""すぐに"",""きのう"",""まいにち"",""とつぜん""]"	"[""after a while"",""soon"",""yesterday"",""every day"",""suddenly""]"	"[""after a while"",""after school"",""after lunch"",""all the while"",""for a while""]"	[]	[]
300098	3	crime	犯罪	an action that is against the law	Stealing is a crime.	盗みは犯罪です。	noun	3	3	"[""犯罪"",""事故"",""約束"",""試合"",""旅行""]"	"[""crime"",""accident"",""promise"",""game"",""trip""]"	"[""crime"",""climb"",""cried"",""crown"",""cream""]"	"[{""word"":""offense"",""note"":""ややかたい語""}]"	[]
300099	3	teenager	10代の若者	a person between thirteen and nineteen years old	My sister is a teenager.	私の姉は10代の若者です。	noun	2	3	"[""10代の若者"",""大人"",""赤ちゃん"",""先生"",""医者""]"	"[""teenager"",""adult"",""baby"",""teacher"",""doctor""]"	"[""teenager"",""teamwork"",""teacher"",""village"",""season""]"	[]	[]
300100	3	generation	世代	people born around the same time	This song is popular with my generation.	この歌は私の世代に人気があります。	noun	4	2	"[""世代"",""文化"",""歴史"",""社会"",""未来""]"	"[""generation"",""culture"",""history"",""society"",""future""]"	"[""generation"",""celebration"",""situation"",""station"",""vacation""]"	[]	[]
300101	3	Sounds good.	いいですね、よさそうです	used to say that an idea is nice	We can meet at three. Sounds good.	3時に会いましょう。いいですね。	expression	2	4	"[""いいですね、よさそうです"",""残念ですね"",""難しそうです"",""急いでください"",""気をつけてください""]"	"[""Sounds good."",""That is too bad."",""It looks difficult."",""Hurry up."",""Be careful.""]"	"[""Sounds good."",""Sounds great."",""Looks good."",""That is good."",""Very good.""]"	"[{""word"":""That sounds good."",""note"":""少し長い言い方""}]"	[]
